FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT,DESCRIPTION,SUPPLEMENTAL GUIDANCE,RELATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-1,ACCESS CONTROL POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-6 (3),NONDESTRUCTIVE TECHNIQUES,,HIGH,The organization applies nondestructive sanitization techniques to portable storage devices prior to connecting such devices to the information system under the following circumstances: [Assignment: organization-defined circumstances requiring sanitization of portable storage devices].,This control enhancement applies to digital media containing classified information and Controlled Unclassified Information (CUI). Portable storage devices can be the source of malicious code insertions into organizational information systems. Many of these devices are obtained from unknown and potentially untrustworthy sources and may contain malicious code that can be readily transferred to information systems through USB ports or other entry portals. While scanning such storage devices is always recommended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-6 (4),CONTROLLED UNCLASSIFIED INFORMATION,,,[Withdrawn: Incorporated into MP-6].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-6 (5),CLASSIFIED INFORMATION,,,[Withdrawn: Incorporated into MP-6].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-6 (6),MEDIA DESTRUCTION,,,[Withdrawn: Incorporated into MP-6].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-6 (7),DUAL AUTHORIZATION,,,The organization enforces dual authorization for the sanitization of [Assignment: organization-defined information system media].,Organizations employ dual authorization to ensure that information system media sanitization cannot occur unless two technically qualified individuals conduct the task. Individuals sanitizing information system media possess sufficient skills/expertise to determine if the proposed sanitization reflects applicable federal/organizational standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-6 (8),REMOTE PURGING / WIPING OF INFORMATION,,,The organization provides the capability to purge/wipe information from [Assignment: organization-defined information systems,,, for example," by overwriting data/information multiple times or by destroying the key necessary to decrypt encrypted data.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-7,MEDIA USE,P1,LOW,,,, compact disks, and digital video disks. Non-digital media includes, for example, paper and microfilm. This control also applies to mobile devices with information storage capability (e.g., smart phones, tablets, E-readers). In contrast to MP-2, which restricts user access to media, this control restricts the use of certain types of media on information systems, for example, restricting/prohibiting the use of flash drives or external hard disk drives. Organizations can employ technical and nontechnical safeguards (e.g., policies, procedures, rules of behavior) to restrict the use of information system media. Organizations may restrict the use of portable storage devices, for example, by using physical cages on workstations to prohibit access to certain external ports, or disabling/removing the ability to insert, read or write to such devices. Organizations may also limit the use of portable storage devices to only approved devices including, for example, devices provided by the organization, devices provided by other approved organizations, and devices that are not personally owned. Finally, organizations may restrict the use of portable storage devices based on the type of device, for example, prohibiting the use of writeable, portable storage devices," and implementing this restriction by disabling or removing the capability to write to such devices.""	AC-19",PL-4,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-7 (1),PROHIBIT USE WITHOUT OWNER,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-7 (2),PROHIBIT USE OF SANITIZATION-RESISTANT MEDIA,,,The organization prohibits the use of sanitization-resistant media in organizational information systems.,Sanitization-resistance applies to the capability to purge information from media. Certain types of media do not support sanitize commands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-8,MEDIA DOWNGRADING,P0,,The organization:,This control applies to all information system media,," slack space within files) is devoid of information.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MP-8a.,,,,Establishes [Assignment: organization-defined information system media downgrading process] that includes employing downgrading mechanisms with [Assignment: organization-defined strength and integrity];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MP-8b.,,,,Ensures that the information system media downgrading process is commensurate with the security category and/or classification level of the information to be removed and the access authorizations of the potential recipients of the downgraded information;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MP-8c.,,,,Identifies [Assignment: organization-defined information system media requiring downgrading]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MP-8d.,,,,Downgrades the identified information system media using the established process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-8 (1),DOCUMENTATION OF PROCESS,,,The organization documents information system media downgrading actions.,Organizations can document the media downgrading process by providing information such as the downgrading technique employed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-8 (2),EQUIPMENT TESTING,,,The organization employs [Assignment: organization-defined tests] of downgrading equipment and procedures to verify correct performance [Assignment: organization-defined frequency].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-8 (3),CONTROLLED UNCLASSIFIED INFORMATION,,,The organization downgrades information system media containing [Assignment: organization-defined Controlled Unclassified Information (CUI)] prior to public release in accordance with applicable federal and organizational standards and policies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDIA PROTECTION,MP-8 (4),CLASSIFIED INFORMATION,,,The organization downgrades information system media containing classified information prior to release to individuals without required access authorizations in accordance with NSA standards and policies.,Downgrading of classified information uses approved sanitization tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1,PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-1a.,,,,Develops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-1a.1.,,,,A physical and environmental protection policy that addresses purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-1a.2.,,,,Procedures to facilitate the implementation of the physical and environmental protection policy and associated physical and environmental protection controls; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-1b.,,,,Reviews and updates the current:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-1b.1.,,,,Physical and environmental protection  policy [Assignment: organization-defined frequency]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-1b.2.,,,,Physical and environmental protection procedures [Assignment: organization-defined frequency].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2,PHYSICAL ACCESS AUTHORIZATIONS,P1,LOW,,,, identification cards, and smart cards. Organizations determine the strength of authorization credentials needed (including level of forge-proof badges, smart cards, or identification cards) consistent with federal standards, policies," and procedures. This control only applies to areas within facilities that have not been designated as publicly accessible.""	PE-3",PE-4,PS-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-2a.,,,,Develops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-2b.,,,,Issues authorization credentials for facility access;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-2c.,,,,Reviews the access list detailing authorized facility access by individuals [Assignment: organization-defined frequency]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-2d.,,,,Removes individuals from the facility access list when access is no longer required.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (1),ACCESS BY POSITION / ROLE,,,The organization authorizes physical access to the facility where the information system resides based on position or role.,,AC-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (2),TWO FORMS OF IDENTIFICATION,,,The organization requires two forms of identification from [Assignment: organization-defined list of acceptable forms of identification] for visitor access to the facility where the information system resides.,Acceptable forms of government photo identification include,," and biometrics.""	IA-2",IA-4,IA-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (3),RESTRICT UNESCORTED ACCESS,,,The organization restricts unescorted access to the facility where the information system resides to personnel with [Selection (one or more): security clearances for all information contained within the system; formal access authorizations for all information contained within the system; need for access to all information contained within the system; [Assignment: organization-defined credentials]].,Due to the highly sensitive nature of classified information stored within certain facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3,PHYSICAL ACCESS CONTROL,P1,LOW,,,, for example, keys, locks, combinations, and card readers. Safeguards for publicly accessible areas within organizational facilities include, for example, cameras, monitoring by guards, and isolating selected information systems and/or system components in secured areas. Physical access control systems comply with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance. The Federal Identity, Credential, and Access Management Program provides implementation guidance for identity, credential, and access management capabilities for physical access control systems. Organizations have flexibility in the types of audit logs employed. Audit logs can be procedural (e.g., a written log of individuals accessing the facility and when such access occurred), automated (e.g., capturing ID provided by a PIV card), or some combination thereof. Physical access points can include facility access points, interior access points to information systems and/or components requiring supplemental access controls, or both. Components of organizational information systems (e.g., workstations," terminals) may be located in areas designated as publicly accessible with organizations safeguarding access to such devices.""	AU-2",AU-6,MP-2,MP-4,PE-2,PE-4,PE-5,PS-3,RA-3,,,,,,,,,,,,,,,,
,PE-3a.,,,,Enforces physical access authorizations at [Assignment: organization-defined entry/exit points to the facility where the information system resides] by;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3a.1.,,,,Verifying individual access authorizations before granting access to the facility; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3a.2.,,,,Controlling ingress/egress to the facility using [Selection (one or more): [Assignment: organization-defined physical access control systems/devices]; guards];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3b.,,,,Maintains physical access audit logs for [Assignment: organization-defined entry/exit points];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3c.,,,,Provides [Assignment: organization-defined security safeguards] to control access to areas within the facility officially designated as publicly accessible;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3d.,,,,Escorts visitors and monitors visitor activity [Assignment: organization-defined circumstances requiring visitor escorts and monitoring];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3e.,,,,Secures keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3f.,,,,Inventories [Assignment: organization-defined physical access devices] every [Assignment: organization-defined frequency]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-3g.,,,,Changes combinations and keys [Assignment: organization-defined frequency] and/or when keys are lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (1),INFORMATION SYSTEM ACCESS,,HIGH,The organization enforces physical access authorizations to the information system in addition to the physical access controls for the facility at [Assignment: organization-defined physical spaces containing one or more components of the information system].,This control enhancement provides additional physical security for those areas within facilities where there is a concentration of information system components (e.g.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (2),FACILITY / INFORMATION SYSTEM BOUNDARIES,,,The organization performs security checks [Assignment: organization-defined frequency] at the physical boundary of the facility or information system for unauthorized exfiltration of information or removal of information system components.,Organizations determine the extent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (3),CONTINUOUS GUARDS / ALARMS / MONITORING,,,The organization employs guards and/or alarms to monitor every physical access point to the facility where the information system resides 24 hours per day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (4),LOCKABLE CASINGS,,,The organization uses lockable physical casings to protect [Assignment: organization-defined information system components] from unauthorized physical access.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (5),TAMPER PROTECTION,,,The organization employs [Assignment: organization-defined security safeguards] to [Selection (one or more): detect; prevent] physical tampering or alteration of [Assignment: organization-defined hardware components] within the information system.,Organizations may implement tamper detection/prevention at selected hardware components or tamper detection at some components and tamper prevention at other components. Tamper detection/prevention activities can employ many types of anti-tamper technologies including,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (6),FACILITY PENETRATION TESTING,,,The organization employs a penetration testing process that includes [Assignment: organization-defined frequency],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-4,ACCESS CONTROL FOR TRANSMISSION MEDIUM,P1,MODERATE,,,,PE-3,PE-5,SC-7,SC-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5,ACCESS CONTROL FOR OUTPUT DEVICES,P2,MODERATE,,,, facsimile machines," and audio devices are examples of information system output devices.""	PE-2",PE-3,PE-4,PE-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-5 (1),ACCESS TO OUTPUT BY AUTHORIZED INDIVIDUALS,,,The organization:,Controlling physical access to selected output devices includes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-5 (1)(a),,,,Controls physical access to output from [Assignment: organization-defined output devices]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PE-5 (1)(b),,,,Ensures that only authorized individuals receive output from the device.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
